RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
RecordKey	DueDate	Indicator	Memo	ProjectCode	Reference2	ReferenceDate	Reference	Series	StampTax	StornoDate	TaxDate
10932	20141221		Poliza de Depósitos Tienda No. 44	044	63805539	20141221					20141221
10931	20141221		Poliza de Depósitos Tienda No. 44	044	602795	20141221					20141221
10929	20141221		Poliza de Depósitos Tienda No. 44	044	020138	20141221					20141221
10933	20141221		Poliza de Depósitos Tienda No. 44	044	63811695	20141221					20141221
10930	20141221		Poliza de Depósitos Tienda No. 44	044	227824	20141221					20141221
10934	20141221		Poliza de Depósitos Tienda No. 44	044	824048	20141221					20141221
10938	20141222		Poliza de Depósitos Tienda No. 44	044	933702	20141222					20141222
10937	20141222		Poliza de Depósitos Tienda No. 44	044	80637772	20141222					20141222
10935	20141222		Poliza de Depósitos Tienda No. 44	044	063196	20141222					20141222
10939	20141222		Poliza de Depósitos Tienda No. 44	044	954197	20141222					20141222
10936	20141222		Poliza de Depósitos Tienda No. 44	044	63808696	20141222					20141222
10940	20141223		Poliza de Depósitos Tienda No. 44	044	099517	20141223					20141223
10944	20141223		Poliza de Depósitos Tienda No. 44	044	522839	20141223					20141223
10948	20141223		Poliza de Depósitos Tienda No. 44	044	63809416	20141223					20141223
10943	20141223		Poliza de Depósitos Tienda No. 44	044	522799	20141223					20141223
10947	20141223		Poliza de Depósitos Tienda No. 44	044	63808697	20141223					20141223
10941	20141223		Poliza de Depósitos Tienda No. 44	044	293001	20141223					20141223
10945	20141223		Poliza de Depósitos Tienda No. 44	044	532924	20141223					20141223
10949	20141223		Poliza de Depósitos Tienda No. 44	044	63812803	20141223					20141223
10942	20141223		Poliza de Depósitos Tienda No. 44	044	372399	20141223					20141223
10946	20141223		Poliza de Depósitos Tienda No. 44	044	586631	20141223					20141223
10950	20141224		Poliza de Depósitos Tienda No. 44	044	002628	20141224					20141224
10954	20141224		Poliza de Depósitos Tienda No. 44	044	44401963	20141224					20141224
10958	20141224		Poliza de Depósitos Tienda No. 44	044	63805858	20141224					20141224
10962	20141224		Poliza de Depósitos Tienda No. 44	044	938171	20141224					20141224
10953	20141224		Poliza de Depósitos Tienda No. 44	044	225461	20141224					20141224
10957	20141224		Poliza de Depósitos Tienda No. 44	044	558068	20141224					20141224
10961	20141224		Poliza de Depósitos Tienda No. 44	044	87641877	20141224					20141224
10951	20141224		Poliza de Depósitos Tienda No. 44	044	005956	20141224					20141224
10955	20141224		Poliza de Depósitos Tienda No. 44	044	44401964	20141224					20141224
10959	20141224		Poliza de Depósitos Tienda No. 44	044	698497	20141224					20141224
10963	20141224		Poliza de Depósitos Tienda No. 44	044	967084	20141224					20141224
10952	20141224		Poliza de Depósitos Tienda No. 44	044	023689	20141224					20141224
10956	20141224		Poliza de Depósitos Tienda No. 44	044	44401968	20141224					20141224
10960	20141224		Poliza de Depósitos Tienda No. 44	044	85647490	20141224					20141224
10964	20141224		Poliza de Depósitos Tienda No. 44	044	976538	20141224					20141224
10968	20141226		Poliza de Depósitos Tienda No. 44	044	63812706	20141226					20141226
10967	20141226		Poliza de Depósitos Tienda No. 44	044	63812705	20141226					20141226
10965	20141226		Poliza de Depósitos Tienda No. 44	044	191980	20141226					20141226
10966	20141226		Poliza de Depósitos Tienda No. 44	044	54031517	20141226					20141226
10970	20141227		Poliza de Depósitos Tienda No. 44	044	63812919	20141227					20141227
10969	20141227		Poliza de Depósitos Tienda No. 44	044	507505	20141227					20141227
10973	20141228		Poliza de Depósitos Tienda No. 44	044	96683236	20141228					20141228
10971	20141228		Poliza de Depósitos Tienda No. 44	044	182707	20141228					20141228
10972	20141228		Poliza de Depósitos Tienda No. 44	044	63802976	20141228					20141228
10976	20141229		Poliza de Depósitos Tienda No. 44	044	63805096	20141229					20141229
10975	20141229		Poliza de Depósitos Tienda No. 44	044	207083	20141229					20141229
10974	20141229		Poliza de Depósitos Tienda No. 44	044	051217	20141229					20141229
10978	20141230		Poliza de Depósitos Tienda No. 44	044	63106595	20141230					20141230
10977	20141230		Poliza de Depósitos Tienda No. 44	044	426660	20141230					20141230
10981	20141231		Poliza de Depósitos Tienda No. 44	044	195993	20141231					20141231
10985	20141231		Poliza de Depósitos Tienda No. 44	044	63097230	20141231					20141231
10982	20141231		Poliza de Depósitos Tienda No. 44	044	225974	20141231					20141231
10986	20141231		Poliza de Depósitos Tienda No. 44	044	63106998	20141231					20141231
10979	20141231		Poliza de Depósitos Tienda No. 44	044	05660187	20141231					20141231
10983	20141231		Poliza de Depósitos Tienda No. 44	044	248925	20141231					20141231
10987	20141231		Poliza de Depósitos Tienda No. 44	044	794547	20141231					20141231
10980	20141231		Poliza de Depósitos Tienda No. 44	044	05698113	20141231					20141231
10984	20141231		Poliza de Depósitos Tienda No. 44	044	541819	20141231					20141231
10988	20141201		Poliza de Depósitos Tienda No. 45	045	617573	20141201					20141201
10990	20141201		Poliza de Depósitos Tienda No. 45	045	664573	20141201					20141201
10989	20141201		Poliza de Depósitos Tienda No. 45	045	61775609	20141201					20141201
10992	20141202		Poliza de Depósitos Tienda No. 45	045	58594884	20141202					20141202
10991	20141202		Poliza de Depósitos Tienda No. 45	045	075260	20141202					20141202
10993	20141203		Poliza de Depósitos Tienda No. 45	045	58592146	20141203					20141203
10994	20141204		Poliza de Depósitos Tienda No. 45	045	58597220	20141204					20141204
10995	20141204		Poliza de Depósitos Tienda No. 45	045	706922	20141204					20141204
10999	20141205		Poliza de Depósitos Tienda No. 45	045	57212905	20141205					20141205
10996	20141205		Poliza de Depósitos Tienda No. 45	045	255692	20141205					20141205
10998	20141205		Poliza de Depósitos Tienda No. 45	045	454	20141205					20141205
10997	20141205		Poliza de Depósitos Tienda No. 45	045	416122	20141205					20141205
11001	20141206		Poliza de Depósitos Tienda No. 45	045	206629	20141206					20141206
11002	20141206		Poliza de Depósitos Tienda No. 45	045	57210389	20141206					20141206
11000	20141206		Poliza de Depósitos Tienda No. 45	045	193287	20141206					20141206
11003	20141206		Poliza de Depósitos Tienda No. 45	045	607478	20141206					20141206
11007	20141207		Poliza de Depósitos Tienda No. 45	045	57212817	20141207					20141207
11004	20141207		Poliza de Depósitos Tienda No. 45	045	342489	20141207					20141207
11008	20141207		Poliza de Depósitos Tienda No. 45	045	57215280	20141207					20141207
11006	20141207		Poliza de Depósitos Tienda No. 45	045	57210728	20141207					20141207
11005	20141207		Poliza de Depósitos Tienda No. 45	045	396084	20141207					20141207
11009	20141207		Poliza de Depósitos Tienda No. 45	045	868595	20141207					20141207
11010	20141208		Poliza de Depósitos Tienda No. 45	045	529334	20141208					20141208
11012	20141208		Poliza de Depósitos Tienda No. 45	045	57215370	20141208					20141208
11011	20141208		Poliza de Depósitos Tienda No. 45	045	529703	20141208					20141208
11015	20141209		Poliza de Depósitos Tienda No. 45	045	773983	20141209					20141209
11014	20141209		Poliza de Depósitos Tienda No. 45	045	57212818	20141209					20141209
11013	20141209		Poliza de Depósitos Tienda No. 45	045	244803	20141209					20141209
11017	20141210		Poliza de Depósitos Tienda No. 45	045	57210575	20141210					20141210
11016	20141210		Poliza de Depósitos Tienda No. 45	045	014299	20141210					20141210
11020	20141211		Poliza de Depósitos Tienda No. 45	045	321685	20141211					20141211
11019	20141211		Poliza de Depósitos Tienda No. 45	045	203839	20141211					20141211
11021	20141211		Poliza de Depósitos Tienda No. 45	045	57218454	20141211					20141211
11018	20141211		Poliza de Depósitos Tienda No. 45	045	194860	20141211					20141211
11022	20141211		Poliza de Depósitos Tienda No. 45	045	954167	20141211					20141211
11025	20141212		Poliza de Depósitos Tienda No. 45	045	60053734	20141212					20141212
11023	20141212		Poliza de Depósitos Tienda No. 45	045	57217977	20141212					20141212
11024	20141212		Poliza de Depósitos Tienda No. 45	045	60051058	20141212					20141212
11028	20141213		Poliza de Depósitos Tienda No. 45	045	163524	20141213					20141213
11027	20141213		Poliza de Depósitos Tienda No. 45	045	094631	20141213					20141213
11029	20141213		Poliza de Depósitos Tienda No. 45	045	367873	20141213					20141213
11026	20141213		Poliza de Depósitos Tienda No. 45	045	026720	20141213					20141213
11030	20141213		Poliza de Depósitos Tienda No. 45	045	57213044	20141213					20141213
11034	20141214		Poliza de Depósitos Tienda No. 45	045	57211115	20141214					20141214
11033	20141214		Poliza de Depósitos Tienda No. 45	045	286530	20141214					20141214
11031	20141214		Poliza de Depósitos Tienda No. 45	045	005829	20141214					20141214
11035	20141214		Poliza de Depósitos Tienda No. 45	045	893737	20141214					20141214
11032	20141214		Poliza de Depósitos Tienda No. 45	045	255174	20141214					20141214
11036	20141215		Poliza de Depósitos Tienda No. 45	045	57218657	20141215					20141215
11037	20141216		Poliza de Depósitos Tienda No. 45	045	410667	20141216					20141216
11038	20141216		Poliza de Depósitos Tienda No. 45	045	64296865	20141216					20141216
11039	20141217		Poliza de Depósitos Tienda No. 45	045	57213511	20141217					20141217
11040	20141218		Poliza de Depósitos Tienda No. 45	045	438332	20141218					20141218
11041	20141218		Poliza de Depósitos Tienda No. 45	045	57213587	20141218					20141218
11045	20141219		Poliza de Depósitos Tienda No. 45	045	740983	20141219					20141219
11042	20141219		Poliza de Depósitos Tienda No. 45	045	097325	20141219					20141219
11046	20141219		Poliza de Depósitos Tienda No. 45	045	741200	20141219					20141219
11044	20141219		Poliza de Depósitos Tienda No. 45	045	60050391	20141219					20141219
11043	20141219		Poliza de Depósitos Tienda No. 45	045	57211518	20141219					20141219
11047	20141220		Poliza de Depósitos Tienda No. 45	045	342091	20141220					20141220
11051	20141220		Poliza de Depósitos Tienda No. 45	045	57211661	20141220					20141220
11048	20141220		Poliza de Depósitos Tienda No. 45	045	442872	20141220					20141220
11050	20141220		Poliza de Depósitos Tienda No. 45	045	472676	20141220					20141220
11049	20141220		Poliza de Depósitos Tienda No. 45	045	453741	20141220					20141220
11053	20141221		Poliza de Depósitos Tienda No. 45	045	331114	20141221					20141221
11054	20141221		Poliza de Depósitos Tienda No. 45	045	57211930	20141221					20141221
11052	20141221		Poliza de Depósitos Tienda No. 45	045	260932	20141221					20141221
11055	20141221		Poliza de Depósitos Tienda No. 45	045	723436	20141221					20141221
11059	20141222		Poliza de Depósitos Tienda No. 45	045	230591	20141222					20141222
11056	20141222		Poliza de Depósitos Tienda No. 45	045	136568	20141222					20141222
11060	20141222		Poliza de Depósitos Tienda No. 45	045	57214079	20141222					20141222
11058	20141222		Poliza de Depósitos Tienda No. 45	045	138916	20141222					20141222
11057	20141222		Poliza de Depósitos Tienda No. 45	045	137429	20141222					20141222
11061	20141223		Poliza de Depósitos Tienda No. 45	045	492758	20141223					20141223
11062	20141223		Poliza de Depósitos Tienda No. 45	045	538595	20141223					20141223
11064	20141223		Poliza de Depósitos Tienda No. 45	045	973067	20141223					20141223
11063	20141223		Poliza de Depósitos Tienda No. 45	045	57214322	20141223					20141223
11067	20141224		Poliza de Depósitos Tienda No. 45	045	55651269	20141224					20141224
11068	20141224		Poliza de Depósitos Tienda No. 45	045	583567	20141224					20141224
11066	20141224		Poliza de Depósitos Tienda No. 45	045	555775	20141224					20141224
11065	20141224		Poliza de Depósitos Tienda No. 45	045	029998	20141224					20141224
11069	20141224		Poliza de Depósitos Tienda No. 45	045	913308	20141224					20141224
11070	20141226		Poliza de Depósitos Tienda No. 45	045	194305	20141226					20141226
11072	20141226		Poliza de Depósitos Tienda No. 45	045	61544850	20141226					20141226
11071	20141226		Poliza de Depósitos Tienda No. 45	045	198680	20141226					20141226
11075	20141227		Poliza de Depósitos Tienda No. 45	045	627558	20141227					20141227
11074	20141227		Poliza de Depósitos Tienda No. 45	045	61563171	20141227					20141227
11073	20141227		Poliza de Depósitos Tienda No. 45	045	582248	20141227					20141227
11077	20141228		Poliza de Depósitos Tienda No. 45	045	726916	20141228					20141228
11078	20141228		Poliza de Depósitos Tienda No. 45	045	746325	20141228					20141228
11076	20141228		Poliza de Depósitos Tienda No. 45	045	61560006	20141228					20141228
11080	20141229		Poliza de Depósitos Tienda No. 45	045	61560113	20141229					20141229
11079	20141229		Poliza de Depósitos Tienda No. 45	045	181055	20141229					20141229
11083	20141230		Poliza de Depósitos Tienda No. 45	045	632064	20141230					20141230
11082	20141230		Poliza de Depósitos Tienda No. 45	045	61561114	20141230					20141230
11081	20141230		Poliza de Depósitos Tienda No. 45	045	219803	20141230					20141230
11085	20141231		Poliza de Depósitos Tienda No. 45	045	263817	20141231					20141231
11086	20141231		Poliza de Depósitos Tienda No. 45	045	61561254	20141231					20141231
11087	20141231		Poliza de Depósitos Tienda No. 45	045	746118	20141231					20141231
11084	20141231		Poliza de Depósitos Tienda No. 45	045	003007	20141231					20141231
11088	20141201		Poliza de Depósitos Tienda No. 46	046	241811	20141201					20141201
11089	20141201		Poliza de Depósitos Tienda No. 46	046	58838088	20141201					20141201
11090	20141202		Poliza de Depósitos Tienda No. 46	046	58835035	20141202					20141202
11092	20141203		Poliza de Depósitos Tienda No. 46	046	58835146	20141203					20141203
11091	20141203		Poliza de Depósitos Tienda No. 46	046	240145	20141203					20141203
11094	20141204		Poliza de Depósitos Tienda No. 46	046	59853529	20141204					20141204
11093	20141204		Poliza de Depósitos Tienda No. 46	046	209882	20141204					20141204
11095	20141205		Poliza de Depósitos Tienda No. 46	046	58808016	20141205					20141205
11096	20141205		Poliza de Depósitos Tienda No. 46	046	60057994	20141205					20141205
11100	20141206		Poliza de Depósitos Tienda No. 46	046	58808066	20141206					20141206
11099	20141206		Poliza de Depósitos Tienda No. 46	046	231121	20141206					20141206
11097	20141206		Poliza de Depósitos Tienda No. 46	046	180037	20141206					20141206
11098	20141206		Poliza de Depósitos Tienda No. 46	046	195221	20141206					20141206
11102	20141207		Poliza de Depósitos Tienda No. 46	046	455353	20141207					20141207
11101	20141207		Poliza de Depósitos Tienda No. 46	046	355617	20141207					20141207
11103	20141207		Poliza de Depósitos Tienda No. 46	046	58808065	20141207					20141207
11104	20141207		Poliza de Depósitos Tienda No. 46	046	843859	20141207					20141207
11105	20141208		Poliza de Depósitos Tienda No. 46	046	59853835	20141208					20141208
11106	20141209		Poliza de Depósitos Tienda No. 46	046	59853902	20141209					20141209
11107	20141210		Poliza de Depósitos Tienda No. 46	046	58803510	20141210					20141210
11108	20141211		Poliza de Depósitos Tienda No. 46	046	360826	20141211					20141211
